Url,Brand,Model,Limited,CaseMaterialGrouped,Glass,Case Shape,CaseDiameterGrouped,WaterResistanceLevel,DialColorGrouped,DialHandsGrouped,Dial Indexes,LogPrice
https://watchbase.com/panerai/mare-nostrum/pam00300,panerai,Mare Nostrum,Yes,Steel,Sapphire,Round,XXL,Basic,Black,Stick/Minimalist,Mixed,10.373522431293592
https://watchbase.com/panerai/mare-nostrum/pam00716,panerai,Mare Nostrum,Yes,Steel,Sapphire,Round,L,Basic,Blue,Stick/Minimalist,Mixed,9.200391041122515
https://watchbase.com/panerai/luminor-due/pam01301,panerai,Luminor Due,No,Steel,Sapphire,Cushion,M,Basic,Silver/White,Stick/Minimalist,Mixed,9.268703615273097
https://watchbase.com/panerai/radiomir-1940/pam00624,panerai,Radiomir 1940,Yes,Gold Variants,Sapphire,Cushion,XL,Basic,Grey/Brown,Stick/Minimalist,Mixed,10.463131911491967
https://watchbase.com/panerai/radiomir-1940/pam00791,panerai,Radiomir 1940,Yes,Steel,Plexi,Cushion,XL,Standard,Silver/White,Traditional/Special,Arabic Numerals,9.093918908958932
https://watchbase.com/panerai/radiomir-1940/pam00932,panerai,Radiomir 1940,Yes,Steel,Sapphire,Cushion,XL,Standard,Blue,Stick/Minimalist,Mixed,9.093918908958932
https://watchbase.com/panerai/radiomir-1940/pam00934,panerai,Radiomir 1940,Yes,Gold Variants,Sapphire,Cushion,XL,Basic,Blue,Stick/Minimalist,Mixed,9.994287576862567
https://watchbase.com/panerai/radiomir-1940/pam00790,panerai,Radiomir 1940,Yes,Steel,Plexi,Cushion,XL,Standard,Black,Traditional/Special,Arabic Numerals,9.093918908958932
https://watchbase.com/panerai/radiomir-1940/pam00516,panerai,Radiomir 1940,Yes,Steel,Sapphire,Cushion,XXL,Standard,Black,Stick/Minimalist,Mixed,9.87822102528824
https://watchbase.com/panerai/radiomir-1940/pam01078,panerai,Radiomir 1940,No,Steel,Sapphire,Cushion,XL,Standard,Blue,Stick/Minimalist,Mixed,9.296609807128359
https://watchbase.com/panerai/radiomir-1940/pam00628,panerai,Radiomir 1940,No,Steel,Sapphire,Cushion,XL,Standard,Black,Stick/Minimalist,Mixed,9.358846580275406
https://watchbase.com/panerai/radiomir-1940/pam00570,panerai,Radiomir 1940,Yes,Gold Variants,Sapphire,Cushion,L,Standard,Grey/Brown,Stick/Minimalist,Mixed,10.27163147557801
https://watchbase.com/panerai/radiomir-1940/pam00946,panerai,Radiomir 1940,No,Steel,Sapphire,Cushion,XL,Standard,Blue,Stick/Minimalist,Mixed,9.358846580275406
https://watchbase.com/panerai/radiomir-1940/pam00600,panerai,Radiomir 1940,No,Gold Variants,Sapphire,Cushion,XXL,Basic,Skeleton,Stick/Minimalist,Mixed,12.793862088206213
https://watchbase.com/panerai/radiomir-1940/pam00503,panerai,Radiomir 1940,Yes,Gold Variants,Sapphire,Cushion,XL,Standard,Black,Stick/Minimalist,Mixed,10.666650414667744
https://watchbase.com/panerai/radiomir-1940/pam00519,panerai,Radiomir 1940,Yes,Gold Variants,Sapphire,Cushion,XL,Basic,Grey/Brown,Stick/Minimalist,Mixed,10.809748150372926
https://watchbase.com/panerai/radiomir-1940/pam00998,panerai,Radiomir 1940,No,Steel,Sapphire,Cushion,XL,Standard,Colorful,Stick/Minimalist,Mixed,9.367429587218957
https://watchbase.com/panerai/radiomir-1940/pam00627,panerai,Radiomir 1940,No,Steel,Sapphire,Cushion,XL,Standard,Black,Stick/Minimalist,Mixed,9.34145634983372
https://watchbase.com/panerai/radiomir-1940/pam00659,panerai,Radiomir 1940,Yes,Gold Variants,Sapphire,Cushion,XL,Basic,Blue,Stick/Minimalist,Mixed,10.463131911491967
https://watchbase.com/panerai/radiomir-1940/pam00577,panerai,Radiomir 1940,No,Steel,Plexi,Cushion,XXL,Basic,Black,Stick/Minimalist,Mixed,9.296609807128359
https://watchbase.com/panerai/radiomir-1940/pam00573,panerai,Radiomir 1940,No,Gold Variants,Sapphire,Cushion,XL,Basic,Grey/Brown,Stick/Minimalist,Mixed,9.994287576862567
https://watchbase.com/panerai/radiomir-1940/pam00575,panerai,Radiomir 1940,No,Gold Variants,Sapphire,Cushion,L,Standard,Black,Stick/Minimalist,Mixed,9.77571099759397
https://watchbase.com/panerai/radiomir-1940/pam00514,panerai,Radiomir 1940,No,Steel,Sapphire,Cushion,XL,Standard,Black,Stick/Minimalist,Mixed,8.922791623969637
https://watchbase.com/panerai/radiomir-1940/pam00518,panerai,Radiomir 1940,Yes,Platinum,Sapphire,Cushion,XL,Basic,Silver/White,Stick/Minimalist,Mixed,11.104972264124868
https://watchbase.com/panerai/radiomir-1940/pam00515,panerai,Radiomir 1940,No,Gold Variants,Sapphire,Cushion,XL,Basic,Grey/Brown,Stick/Minimalist,Mixed,9.94755228369823
https://watchbase.com/panerai/radiomir-1940/pam00736,panerai,Radiomir 1940,Yes,Titanium,Sapphire,Cushion,XL,Standard,Colorful,Stick/Minimalist,Mixed,9.093918908958932
https://watchbase.com/panerai/radiomir-1940/pam00662,panerai,Radiomir 1940,Yes,Steel,Plexi,Cushion,XL,Standard,Grey/Brown,Stick/Minimalist,Mixed,9.15915233520675
https://watchbase.com/panerai/radiomir-1940/pam00740,panerai,Radiomir 1940,No,Gold Variants,Sapphire,Cushion,L,Standard,Black,Stick/Minimalist,Mixed,9.846970109700957
https://watchbase.com/panerai/radiomir-1940/pam00502,panerai,Radiomir 1940,Yes,Gold Variants,Sapphire,Cushion,XL,Standard,Grey/Brown,Stick/Minimalist,Mixed,10.594156665220533
https://watchbase.com/panerai/radiomir-1940/pam00999,panerai,Radiomir 1940,No,Steel,Sapphire,Cushion,XL,Standard,Colorful,Stick/Minimalist,Mixed,9.38437770918244
https://watchbase.com/panerai/radiomir-1940/pam00657,panerai,Radiomir 1940,No,Steel,Sapphire,Cushion,XL,Standard,Black,Stick/Minimalist,Mixed,9.34145634983372
https://watchbase.com/panerai/radiomir-1940/pam00658,panerai,Radiomir 1940,No,Steel,Sapphire,Cushion,XL,Standard,Black,Stick/Minimalist,Mixed,9.358846580275406
https://watchbase.com/panerai/radiomir-1940/pam00690,panerai,Radiomir 1940,Yes,Steel,Sapphire,Cushion,XL,Standard,Blue,Stick/Minimalist,Mixed,9.093918908958932
https://watchbase.com/panerai/radiomir-1940/pam00399,panerai,Radiomir 1940,Yes,Steel,Plexi,Cushion,XL,Basic,Grey/Brown,Stick/Minimalist,Mixed,10.025749432069084
https://watchbase.com/panerai/radiomir-1940/pam00933,panerai,Radiomir 1940,Yes,Steel,Sapphire,Cushion,L,Standard,Blue,Stick/Minimalist,Mixed,9.200391041122515
https://watchbase.com/panerai/radiomir-1940/pam00520,panerai,Radiomir 1940,Yes,Gold Variants,Sapphire,Cushion,XL,Basic,Black,Stick/Minimalist,Mixed,10.849356503939038
https://watchbase.com/panerai/radiomir-1940/pam00655,panerai,Radiomir 1940,No,Steel,Sapphire,Cushion,L,Standard,Silver/White,Stick/Minimalist,Arabic Numerals,9.179984251961283
https://watchbase.com/panerai/radiomir-1940/pam00619,panerai,Radiomir 1940,No,Titanium,Sapphire,Cushion,XL,Basic,Grey/Brown,Stick/Minimalist,Mixed,9.249657234353133
https://watchbase.com/panerai/radiomir-1940/pam00997,panerai,Radiomir 1940,No,Steel,Sapphire,Cushion,XXL,Basic,Black,Stick/Minimalist,Mixed,9.465060106725137
https://watchbase.com/panerai/radiomir-1940/pam00572,panerai,Radiomir 1940,No,Steel,Sapphire,Cushion,XL,Standard,Black,Stick/Minimalist,Mixed,9.200391041122515
https://watchbase.com/panerai/radiomir-1940/pam00587,panerai,Radiomir 1940,Yes,Steel,Plexi,Cushion,XL,Standard,Black,Stick/Minimalist,Mixed,9.093918908958932
https://watchbase.com/panerai/radiomir-1940/pam00995,panerai,Radiomir 1940,No,Steel,Sapphire,Cushion,XL,Standard,Colorful,Stick/Minimalist,Mixed,9.296609807128359
https://watchbase.com/panerai/radiomir-1940/pam00620,panerai,Radiomir 1940,No,Steel,Sapphire,Cushion,L,Standard,Black,Stick/Minimalist,Mixed,9.179984251961283
https://watchbase.com/panerai/radiomir-1940/pam00574,panerai,Radiomir 1940,No,Steel,Sapphire,Cushion,L,Standard,Black,Stick/Minimalist,Mixed,8.909370405197466
https://watchbase.com/panerai/radiomir-1940/pam00513,panerai,Radiomir 1940,No,Gold Variants,Sapphire,Cushion,L,Standard,Grey/Brown,Stick/Minimalist,Mixed,9.75272280064639
https://watchbase.com/panerai/radiomir-1940/pam00945,panerai,Radiomir 1940,Yes,Steel,Sapphire,Cushion,XL,Standard,Blue,Stick/Minimalist,Mixed,9.34145634983372
https://watchbase.com/panerai/luminor-due/pam01429,panerai,Luminor Due,No,Steel,Sapphire,Cushion,L,Basic,Blue,Stick/Minimalist,Mixed,8.909370405197466
https://watchbase.com/panerai/luminor-due/pam01042,panerai,Luminor Due,No,Gold Variants,Sapphire,Cushion,L,Basic,Silver/White,Stick/Minimalist,Mixed,9.820160289946374
https://watchbase.com/panerai/luminor-due/pam01041,panerai,Luminor Due,No,Gold Variants,Sapphire,Cushion,L,Basic,Black,Stick/Minimalist,Mixed,9.820160289946374
https://watchbase.com/panerai/luminor-due/pam01494,panerai,Luminor Due,No,Gold Variants,Sapphire,Cushion,L,Basic,Silver/White,Stick/Minimalist,Mixed,10.645448706505872
https://watchbase.com/panerai/luminor-due/pam01442,panerai,Luminor Due,No,Gold Variants,Sapphire,Cushion,L,Basic,Grey/Brown,Stick/Minimalist,Mixed,10.645448706505872
https://watchbase.com/panerai/luminor-due/pam01378,panerai,Luminor Due,No,Steel,Sapphire,Cushion,M,Basic,Silver/White,Stick/Minimalist,Mixed,8.922791623969637
https://watchbase.com/panerai/luminor-due/pam01388,panerai,Luminor Due,No,Steel,Sapphire,Cushion,L,Basic,Silver/White,Stick/Minimalist,Mixed,8.909370405197466
https://watchbase.com/panerai/luminor-due/pam01504,panerai,Luminor Due,No,Gold Variants,Sapphire,Cushion,M,Basic,Silver/White,Stick/Minimalist,Mixed,10.62135173563291
https://watchbase.com/panerai/luminor-due/pam01180,panerai,Luminor Due,No,Steel,Sapphire,Cushion,M,Basic,Silver/White,Stick/Minimalist,Mixed,9.19023970026918
https://watchbase.com/panerai/luminor-due/pam01249,panerai,Luminor Due,No,Steel,Sapphire,Cushion,L,Basic,Silver/White,Stick/Minimalist,Mixed,8.853808274977197
https://watchbase.com/panerai/luminor-due/pam01274,panerai,Luminor Due,No,Steel,Sapphire,Cushion,L,Basic,Silver/White,Stick/Minimalist,Mixed,8.853808274977197
https://watchbase.com/panerai/luminor-due/pam01043,panerai,Luminor Due,No,Steel,Sapphire,Cushion,M,Basic,Silver/White,Stick/Minimalist,Mixed,8.716207971151853
https://watchbase.com/panerai/luminor-due/pam01423,panerai,Luminor Due,No,Gold Variants,Sapphire,Cushion,L,Basic,Colorful,Stick/Minimalist,Mixed,9.994287576862567
https://watchbase.com/panerai/luminor-due/pam01250,panerai,Luminor Due,No,Steel,Sapphire,Cushion,L,Basic,Grey/Brown,Stick/Minimalist,Mixed,8.909370405197466
https://watchbase.com/panerai/luminor-due/pam01311,panerai,Luminor Due,Yes,Steel,Sapphire,Cushion,M,Basic,Colorful,Stick/Minimalist,Arabic Numerals,8.987321812850125
https://watchbase.com/panerai/luminor-due/pam01508,panerai,Luminor Due,No,Steel,Sapphire,Cushion,M,Basic,Silver/White,Stick/Minimalist,Mixed,8.987321812850125
https://watchbase.com/panerai/luminor-due/pam01273,panerai,Luminor Due,No,Steel,Sapphire,Cushion,M,Basic,Blue,Stick/Minimalist,Mixed,8.853808274977197
https://watchbase.com/panerai/luminor-due/pam00739,panerai,Luminor Due,No,Steel,Sapphire,Cushion,XL,Basic,Grey/Brown,Stick/Minimalist,Mixed,9.539716058977092
https://watchbase.com/panerai/luminor-due/pam01539,panerai,Luminor Due,No,Steel,Sapphire,Cushion,L,Basic,Colorful,Stick/Minimalist,Mixed,9.036106025364846
https://watchbase.com/panerai/luminor-due/pam00927,panerai,Luminor Due,No,Titanium,Sapphire,Cushion,L,Basic,Blue,Stick/Minimalist,Mixed,8.881975184248867
https://watchbase.com/panerai/luminor-due/pam01124,panerai,Luminor Due,No,Steel,Sapphire,Cushion,L,Basic,Blue,Stick/Minimalist,Mixed,9.012011377036412
https://watchbase.com/panerai/luminor-due/pam00756,panerai,Luminor Due,No,Gold Variants,Sapphire,Cushion,M,Basic,Silver/White,Stick/Minimalist,Arabic Numerals,9.60918360377546
https://watchbase.com/panerai/luminor-due/pam01381,panerai,Luminor Due,No,Steel,Sapphire,Cushion,L,Basic,Silver/White,Stick/Minimalist,Mixed,8.974744612722734
https://watchbase.com/panerai/luminor-due/pam01319,panerai,Luminor Due,Yes,Steel,Sapphire,Cushion,M,Basic,Colorful,Stick/Minimalist,Arabic Numerals,8.987321812850125
https://watchbase.com/panerai/luminor-due/pam01387,panerai,Luminor Due,No,Steel,Sapphire,Cushion,L,Basic,Grey/Brown,Stick/Minimalist,Mixed,9.036106025364846
https://watchbase.com/panerai/luminor-due/pam01424,panerai,Luminor Due,No,Steel,Sapphire,Cushion,L,Basic,Colorful,Stick/Minimalist,Mixed,8.909370405197466
https://watchbase.com/panerai/luminor-due/pam00964,panerai,Luminor Due,No,Titanium,Sapphire,Cushion,XL,Basic,Blue,Stick/Minimalist,Mixed,9.38437770918244
https://watchbase.com/panerai/luminor-due/pam01123,panerai,Luminor Due,No,Steel,Sapphire,Cushion,M,Basic,Blue,Stick/Minimalist,Mixed,8.962007209588313
https://watchbase.com/panerai/luminor-due/pam00926,panerai,Luminor Due,No,Titanium,Sapphire,Cushion,M,Basic,Blue,Stick/Minimalist,Mixed,8.839421607620602
https://watchbase.com/panerai/luminor-due/pam00943,panerai,Luminor Due,No,Steel,Sapphire,Cushion,XL,Basic,Grey/Brown,Stick/Minimalist,Mixed,9.19023970026918
https://watchbase.com/panerai/luminor-due/pam00677,panerai,Luminor Due,No,Gold Variants,Sapphire,Cushion,L,Basic,Grey/Brown,Stick/Minimalist,Mixed,9.975854724662028
https://watchbase.com/panerai/luminor-due/pam00675,panerai,Luminor Due,No,Steel,Sapphire,Cushion,XL,Basic,Grey/Brown,Stick/Minimalist,Mixed,10.122663242288953
https://watchbase.com/panerai/luminor-due/pam01029,panerai,Luminor Due,No,Gold Variants,Sapphire,Cushion,M,Basic,Black,Stick/Minimalist,Mixed,9.642187721358466
https://watchbase.com/panerai/luminor-due/pam01247,panerai,Luminor Due,No,Steel,Sapphire,Cushion,M,Basic,Grey/Brown,Stick/Minimalist,Mixed,8.853808274977197
https://watchbase.com/panerai/luminor-due/pam00755,panerai,Luminor Due,No,Steel,Sapphire,Cushion,M,Basic,Grey/Brown,Stick/Minimalist,Mixed,8.716207971151853
https://watchbase.com/panerai/luminor-due/pam00903,panerai,Luminor Due,No,Steel,Sapphire,Cushion,M,Basic,Silver/White,Stick/Minimalist,Arabic Numerals,8.682877107057168
https://watchbase.com/panerai/luminor-due/pam01309,panerai,Luminor Due,Yes,Steel,Sapphire,Cushion,M,Basic,Blue,Stick/Minimalist,Arabic Numerals,8.987321812850125
https://watchbase.com/panerai/luminor-due/pam01181,panerai,Luminor Due,No,Gold Variants,Sapphire,Cushion,M,Basic,Silver/White,Stick/Minimalist,Mixed,9.994287576862567
https://watchbase.com/panerai/luminor-due/pam01329,panerai,Luminor Due,No,Platinum,Sapphire,Cushion,L,Basic,Colorful,Stick/Minimalist,Mixed,10.596659732783579
https://watchbase.com/panerai/luminor-due/pam00944,panerai,Luminor Due,No,Steel,Sapphire,Cushion,XL,Basic,Grey/Brown,Stick/Minimalist,Mixed,9.296609807128359
https://watchbase.com/panerai/luminor-due/pam00674,panerai,Luminor Due,No,Steel,Sapphire,Cushion,XL,Basic,Black,Stick/Minimalist,Mixed,9.249657234353133
https://watchbase.com/panerai/luminor-due/pam00728,panerai,Luminor Due,No,Titanium,Sapphire,Cushion,L,Basic,Blue,Stick/Minimalist,Mixed,9.036106025364846
https://watchbase.com/panerai/luminor-due/pam00729,panerai,Luminor Due,No,Titanium,Sapphire,Cushion,XL,Basic,Blue,Stick/Minimalist,Mixed,9.296609807128359
https://watchbase.com/panerai/luminor-due/pam00908,panerai,Luminor Due,No,Gold Variants,Sapphire,Cushion,M,Basic,Black,Stick/Minimalist,Mixed,9.642187721358466
https://watchbase.com/panerai/luminor-due/pam00906,panerai,Luminor Due,No,Steel,Sapphire,Cushion,L,Basic,Silver/White,Stick/Minimalist,Arabic Numerals,8.732465848349879
https://watchbase.com/panerai/luminor-due/pam00904,panerai,Luminor Due,No,Steel,Sapphire,Cushion,L,Basic,Grey/Brown,Stick/Minimalist,Mixed,8.764209507142004
https://watchbase.com/panerai/luminor-due/pam00676,panerai,Luminor Due,No,Steel,Sapphire,Cushion,L,Basic,Black,Stick/Minimalist,Mixed,8.974744612722734
https://watchbase.com/panerai/submersible/pam02223,panerai,Submersible,No,Steel,Sapphire,Cushion,L,Professional,Silver/White,Sword-style,Stick / Dot,9.179984251961283
https://watchbase.com/panerai/radiomir/pam00080,panerai,Radiomir,Yes,Gold Variants,Sapphire,Cushion,L,Standard,Blue,Stick/Minimalist,Mixed,10.114599007626499
https://watchbase.com/panerai/radiomir/pam01243,panerai,Radiomir,Yes,Steel,Sapphire,Cushion,XL,Standard,Grey/Brown,Stick/Minimalist,Mixed,9.024131268455035
https://watchbase.com/panerai/radiomir/pam00992,panerai,Radiomir,No,Steel,Plexi,Cushion,XL,Standard,Black,Stick/Minimalist,Mixed,9.093918908958932
https://watchbase.com/panerai/radiomir/pam00538,panerai,Radiomir,No,Gold Variants,Sapphire,Cushion,XL,Standard,Blue,Stick/Minimalist,Stick / Dot,10.39821428171237
https://watchbase.com/panerai/radiomir/pam00021,panerai,Radiomir,Yes,Platinum,Sapphire,Cushion,XL,Basic,Grey/Brown,Stick/Minimalist,Mixed,10.689692377847104
https://watchbase.com/panerai/radiomir/pam01347,panerai,Radiomir,No,Steel,Sapphire,Cushion,XL,Standard,Grey/Brown,Stick/Minimalist,Mixed,9.200391041122515
https://watchbase.com/panerai/radiomir/pam01334,panerai,Radiomir,No,Steel,Sapphire,Cushion,XL,Standard,Grey/Brown,Stick/Minimalist,Mixed,8.881975184248867
https://watchbase.com/panerai/radiomir/pam00721,panerai,Radiomir,Yes,Steel,Plexi,Cushion,XL,Standard,Black,Stick/Minimalist,Mixed,9.15915233520675
https://watchbase.com/panerai/radiomir/pam02020,panerai,Radiomir,Yes,Steel,Sapphire,Cushion,XL,Standard,Grey/Brown,Stick/Minimalist,Mixed,8.77971129020447
https://watchbase.com/panerai/radiomir/pam00760,panerai,Radiomir,No,Steel,Plexi,Cushion,XL,Standard,Colorful,Stick/Minimalist,Mixed,9.852246888342531
https://watchbase.com/panerai/radiomir/pam01385,panerai,Radiomir,Yes,Steel,Sapphire,Cushion,XL,Standard,Grey/Brown,Stick/Minimalist,Mixed,8.612685172875459
https://watchbase.com/panerai/radiomir/pam01335,panerai,Radiomir,No,Steel,Sapphire,Cushion,XL,Standard,Blue,Stick/Minimalist,Mixed,8.881975184248867
https://watchbase.com/panerai/radiomir/pam00376,panerai,Radiomir,Yes,Gold Variants,Plexi,Cushion,XL,Standard,Grey/Brown,Stick/Minimalist,Mixed,10.114599007626499
https://watchbase.com/panerai/radiomir/pam00198,panerai,Radiomir,No,Platinum,Sapphire,Cushion,XL,Standard,Grey/Brown,Stick/Minimalist,Mixed,10.373522431293592
https://watchbase.com/panerai/radiomir/pam01382,panerai,Radiomir,No,Steel,Sapphire,Cushion,XL,Standard,Black,Stick/Minimalist,Mixed,8.517393171418904
https://watchbase.com/panerai/radiomir/pam01350,panerai,Radiomir,No,Steel,Sapphire,Cushion,XL,Standard,Grey/Brown,Stick/Minimalist,Mixed,8.881975184248867
https://watchbase.com/panerai/radiomir/pam00388,panerai,Radiomir,No,Steel,Sapphire,Cushion,XL,Standard,Black,Stick/Minimalist,Mixed,8.881975184248867
https://watchbase.com/panerai/radiomir/pam00323,panerai,Radiomir,No,Steel,Sapphire,Cushion,XL,Standard,Black,Stick/Minimalist,Mixed,9.375939552625749
https://watchbase.com/panerai/radiomir/pam00610,panerai,Radiomir,No,Steel,Sapphire,Cushion,XL,Standard,Black,Stick/Minimalist,Mixed,8.630700432209832
https://watchbase.com/panerai/radiomir/pam00505,panerai,Radiomir,No,Synthetic,Sapphire,Cushion,XL,Standard,Grey/Brown,Stick/Minimalist,Mixed,9.093918908958932
