Url,Brand,Model,Movement,Limited,Case Material,Glass,Case Back,Case Shape,Case Diameter,Water Resistance,Dial Color,Dial Indexes,Dial Hands,Price
https://watchbase.com/patek-philippe/pocket-watches/980j-010,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' SAV PS,No,Yellow Gold,Sapphire,Hinged,Round,48.0,100.0,White,Roman Numerals,Poire,
https://watchbase.com/patek-philippe/pocket-watches/992-158j,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' LEP PS,Yes,Yellow Gold,Sapphire,Hinged,Round,44.1,100.0,Green,Arabic Numerals,Proprietary,
https://watchbase.com/patek-philippe/pocket-watches/982-162g,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' LEP PS IRM,Yes,White Gold,Sapphire,Hinged,Round,44.1,100.0,Blue,Arabic Numerals,Feuille,
https://watchbase.com/patek-philippe/pocket-watches/982-172j,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' LEP PS IRM,Yes,Yellow Gold,Sapphire,Hinged,Round,44.1,100.0,White,Arabic Numerals,Feuille,
https://watchbase.com/patek-philippe/pocket-watches/982-177g,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' LEP PS IRM,Yes,White Gold,Sapphire,Hinged,Round,44.1,100.0,Silver,Arabic Numerals,Feuille,
https://watchbase.com/patek-philippe/pocket-watches/993-100g,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' LEP PS,Yes,White Gold,Sapphire,Hinged,Round,44.1,100.0,Multi-Color,Stick / Dot,Feuille,
https://watchbase.com/patek-philippe/pocket-watches/982-168j,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' LEP PS IRM,Yes,Yellow Gold,Sapphire,Hinged,Round,44.1,100.0,Black,Arabic Numerals,Feuille,
https://watchbase.com/patek-philippe/pocket-watches/982-159g,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' LEP PS IRM,Yes,White Gold,Sapphire,Hinged,Round,44.1,100.0,Beige,Arabic Numerals,Feuille,
https://watchbase.com/patek-philippe/pocket-watches/992-153g,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' LEP PS,No,White Gold,Sapphire,Hinged,Round,44.1,100.0,Multi-Color,Arabic Numerals,Feuille,
https://watchbase.com/patek-philippe/pocket-watches/982-174j,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' LEP PS IRM,Yes,Yellow Gold,Sapphire,Hinged,Round,44.1,100.0,White,Arabic Numerals,Feuille,
https://watchbase.com/patek-philippe/pocket-watches/982-182j,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' LEP PS IRM,Yes,Yellow Gold,Sapphire,Hinged,Round,44.1,100.0,Turquoise,Arabic Numerals,Feuille,
https://watchbase.com/patek-philippe/pocket-watches/980g-010,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' SAV PS,No,White Gold,Sapphire,Hinged,Round,48.0,100.0,Silver,Arabic Numerals,Breguet,
https://watchbase.com/patek-philippe/pocket-watches/982-161g,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' LEP PS IRM,Yes,White Gold,Sapphire,Hinged,Round,42.0,100.0,Green,Arabic Numerals,Feuille,
https://watchbase.com/patek-philippe/pocket-watches/973j-010,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' LEP PS,No,Yellow Gold,Sapphire,Hinged,Round,44.0,100.0,Silver,Roman Numerals,Poire,
https://watchbase.com/patek-philippe/pocket-watches/995-102g,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' LEP PS,Yes,White Gold,Sapphire,Hinged,Round,44.1,100.0,Multi-Color,Stick / Dot,Feuille,
https://watchbase.com/patek-philippe/pocket-watches/992-174j,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' LEP PS,Yes,Yellow Gold,Sapphire,Hinged,Round,44.1,100.0,Black,Arabic Numerals,Feuille,
https://watchbase.com/patek-philippe/pocket-watches/992-178j,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' LEP PS,Yes,Yellow Gold,Sapphire,Hinged,Round,44.1,100.0,Multi-Color,Japanese Numerals,Feuille,
https://watchbase.com/patek-philippe/pocket-watches/973j-001,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' LEP PS,No,Yellow Gold,Sapphire,Hinged,Round,44.0,100.0,White,Arabic Numerals,Breguet,
https://watchbase.com/patek-philippe/pocket-watches/992-152g,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' LEP PS,Yes,White Gold,Sapphire,Hinged,Round,44.1,100.0,White,Arabic Numerals,Feuille,
https://watchbase.com/patek-philippe/pocket-watches/983j-001,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' SAV PS IRM,No,Yellow Gold,Sapphire,Hinged,Round,48.0,100.0,Silver,Arabic Numerals,Feuille,
https://watchbase.com/patek-philippe/pocket-watches/980g-001,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' SAV PS,No,White Gold,Sapphire,Hinged,Round,48.0,100.0,White,Roman Numerals,Poire,
https://watchbase.com/patek-philippe/pocket-watches/995-108j,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' LEP PS,Yes,White Gold,Sapphire,Hinged,Round,44.1,100.0,Blue,Arabic Numerals,Feuille,
https://watchbase.com/patek-philippe/pocket-watches/972-1j-010,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' LEP PS IRM,No,Yellow Gold,Sapphire,Hinged,Round,44.0,100.0,White,Arabic Numerals,Feuille,
https://watchbase.com/patek-philippe/pocket-watches/995-134g,Patek Philippe,Pocket Watches,Patek Philippe caliber 17''' LEP PS,Yes,White Gold,Sapphire,Hinged,Round,44.1,100.0,Multi-Color,Arabic Numerals,Feuille,
https://watchbase.com/patek-philippe/aquanaut/5069g-001,Patek Philippe,Aquanaut,Patek Philippe caliber 324 S C,No,White Gold,Sapphire,Open,Cushion,35.6,120.0,Black,Arabic Numerals,Stick,67820.0
https://watchbase.com/patek-philippe/nautilus/7010r-012,Patek Philippe,Nautilus,Patek Philippe caliber E23-250 S C,No,Rose Gold,Sapphire,Closed,Cushion,32.0,60.0,Gold,Mixed,Stick,29900.0
https://watchbase.com/patek-philippe/nautilus/7118-1a-010,Patek Philippe,Nautilus,Patek Philippe caliber 324 S C,No,Stainless Steel,Sapphire,Open,Cushion,35.2,60.0,White,Mixed,Alpha,
https://watchbase.com/patek-philippe/nautilus/5713-1g-001,Patek Philippe,Nautilus,Patek Philippe caliber 324 S C,No,White Gold,Sapphire,Open,Cushion,40.0,120.0,Blue,Stick / Dot,Stick,50230.0
https://watchbase.com/patek-philippe/nautilus/7118-1200r-010,Patek Philippe,Nautilus,Patek Philippe caliber 324 S C,No,Rose Gold,Sapphire,Open,Cushion,35.2,60.0,Champagne,Mixed,Alpha,
https://watchbase.com/patek-philippe/nautilus/5719-1g-001,Patek Philippe,Nautilus,Patek Philippe caliber 324 S C,No,White Gold,Sapphire,Open,Cushion,40.0,120.0,Paved,Gem-Set Indexes,Stick,250600.0
https://watchbase.com/patek-philippe/nautilus/7118-1a-011,Patek Philippe,Nautilus,Patek Philippe caliber 324 S C,No,Stainless Steel,Sapphire,Open,Cushion,35.2,60.0,Grey,Mixed,Alpha,
https://watchbase.com/patek-philippe/nautilus/7018-1a-001,Patek Philippe,Nautilus,Patek Philippe caliber 324 S C,No,Stainless Steel,Sapphire,Open,Cushion,33.6,60.0,White,Gem-Set Indexes,Stick,
https://watchbase.com/patek-philippe/nautilus/5724g-001,Patek Philippe,Nautilus,Patek Philippe caliber 240 PS IRM C LU,No,White Gold,Sapphire,Open,Cushion,40.0,60.0,Blue,Stick / Dot,Stick,160590.0
https://watchbase.com/patek-philippe/nautilus/5719-10g-010,Patek Philippe,Nautilus,Patek Philippe caliber 324 S C,No,White Gold,Sapphire,Open,Cushion,40.0,120.0,Paved,Stick / Dot,Stick,
https://watchbase.com/patek-philippe/nautilus/5980-60g-001,Patek Philippe,Nautilus,Patek Philippe caliber CH 28-520 C/522,No,White Gold,Sapphire,Open,Cushion,40.5,120.0,Blue,Stick / Dot,Stick,
https://watchbase.com/patek-philippe/nautilus/7118-1200r-001,Patek Philippe,Nautilus,Patek Philippe caliber 324 S C,No,Rose Gold,Sapphire,Open,Cushion,35.2,60.0,Silver,Mixed,Alpha,44900.0
https://watchbase.com/patek-philippe/nautilus/5980r-001,Patek Philippe,Nautilus,Patek Philippe caliber CH 28-520 C,No,Rose Gold,Sapphire,Open,Cushion,40.5,120.0,Brown,Stick / Dot,Stick,56400.0
https://watchbase.com/patek-philippe/nautilus/5711-1p-011,Patek Philippe,Nautilus,Patek Philippe caliber 324 S C,Yes,Platinum,Sapphire,Open,Cushion,40.0,120.0,Blue,Gem-Set Indexes,Stick,102880.0
https://watchbase.com/patek-philippe/nautilus/5990-1a-011,Patek Philippe,Nautilus,Patek Philippe caliber CH 28-520 C FUS,No,Stainless Steel,Sapphire,Open,Cushion,40.5,120.0,Blue,Stick / Dot,Stick,69159.0
https://watchbase.com/patek-philippe/nautilus/5726-1a-010,Patek Philippe,Nautilus,Patek Philippe caliber 324 S QA LU 24H/303,No,Stainless Steel,Sapphire,Open,Cushion,40.5,120.0,White,Stick / Dot,Stick,41100.0
https://watchbase.com/patek-philippe/nautilus/5990-1r-001,Patek Philippe,Nautilus,Patek Philippe caliber CH 28-520 C FUS,No,Rose Gold,Sapphire,Open,Cushion,40.5,120.0,Blue,Stick / Dot,Stick,
https://watchbase.com/patek-philippe/nautilus/3800-1a-xii,Patek Philippe,Nautilus,Patek Philippe caliber 335 S C,No,Stainless Steel,Sapphire,Open,Cushion,37.5,120.0,Blue,Roman Numerals,Feuille,
https://watchbase.com/patek-philippe/nautilus/5980-1a-014,Patek Philippe,Nautilus,Patek Philippe caliber CH 28-520 C,No,Stainless Steel,Sapphire,Open,Cushion,40.5,120.0,Black,Stick / Dot,Stick,39720.0
https://watchbase.com/patek-philippe/nautilus/5980-1ar-001,Patek Philippe,Nautilus,Patek Philippe caliber CH 28-520 C,No,Stainless Steel,Sapphire,Open,Cushion,40.5,120.0,Blue,Stick / Dot,Stick,
https://watchbase.com/patek-philippe/nautilus/5726-1a-014,Patek Philippe,Nautilus,Patek Philippe caliber 324 S QA LU 24H/303,No,Stainless Steel,Sapphire,Open,Cushion,40.5,120.0,Blue,Stick / Dot,Stick,
https://watchbase.com/patek-philippe/nautilus/5711-1p-010,Patek Philippe,Nautilus,Patek Philippe caliber 324 S C,No,Platinum,Sapphire,Open,Cushion,40.0,120.0,Blue,Stick / Dot,Stick,98250.0
https://watchbase.com/patek-philippe/nautilus/5980-1r-001,Patek Philippe,Nautilus,Patek Philippe caliber CH 28-520 C,No,Rose Gold,Sapphire,Open,Cushion,40.5,120.0,Black,Stick / Dot,Stick,
https://watchbase.com/patek-philippe/nautilus/7118-1a-001,Patek Philippe,Nautilus,Patek Philippe caliber 324 S C,No,Stainless Steel,Sapphire,Open,Cushion,35.2,60.0,Blue,Mixed,Alpha,
https://watchbase.com/patek-philippe/nautilus/5976-1g,Patek Philippe,Nautilus,Patek Philippe caliber CH 28-520 C,Yes,White Gold,Sapphire,Open,Cushion,49.25,120.0,Blue,Gem-Set Indexes,Stick,87450.0
https://watchbase.com/patek-philippe/nautilus/3710-1a-001,Patek Philippe,Nautilus,Patek Philippe caliber 330 SC IZR,No,Stainless Steel,Sapphire,Closed,Cushion,40.0,120.0,Black,Roman Numerals,Stick,
https://watchbase.com/patek-philippe/nautilus/5711-1300a-001,Patek Philippe,Nautilus,Patek Philippe caliber 324 S C,No,Stainless Steel,Sapphire,Open,Cushion,40.0,120.0,Green,Stick / Dot,Stick,
https://watchbase.com/patek-philippe/nautilus/5712t-001,Patek Philippe,Nautilus,Patek Philippe caliber 240 PS IRM C LU,Yes,Titanium,Sapphire,Open,Cushion,40.0,60.0,Grey,Stick / Dot,Stick,525000.0
https://watchbase.com/patek-philippe/nautilus/5726a-001,Patek Philippe,Nautilus,Patek Philippe caliber 324 S QA LU 24H/303,No,Stainless Steel,Sapphire,Open,Cushion,40.5,120.0,Black,Stick / Dot,Stick,
https://watchbase.com/patek-philippe/nautilus/5990-1a-001,Patek Philippe,Nautilus,Patek Philippe caliber CH 28-520 C FUS,No,Stainless Steel,Sapphire,Open,Cushion,40.5,120.0,Black,Stick / Dot,Stick,50300.0
https://watchbase.com/patek-philippe/nautilus/5711-1a-014,Patek Philippe,Nautilus,Patek Philippe caliber 26‑330 S C,No,Stainless Steel,Sapphire,Open,Cushion,40.0,120.0,Green,Stick / Dot,Stick,30400.0
https://watchbase.com/patek-philippe/nautilus/5740-1g-001,Patek Philippe,Nautilus,Patek Philippe caliber 240 Q,No,White Gold,Sapphire,Open,Cushion,40.0,60.0,Blue,Stick / Dot,Stick,110730.0
https://watchbase.com/patek-philippe/nautilus/5711-110p-001,Patek Philippe,Nautilus,Patek Philippe caliber 324 S C,No,Stainless Steel,Sapphire,Open,Cushion,40.0,120.0,Grey,Stick / Dot,Stick,
https://watchbase.com/patek-philippe/nautilus/5712r-001,Patek Philippe,Nautilus,Patek Philippe caliber 240 PS IRM C LU,No,Rose Gold,Sapphire,Open,Cushion,40.0,60.0,Brown,Stick / Dot,Stick,41100.0
https://watchbase.com/patek-philippe/nautilus/5711-1a-018,Patek Philippe,Nautilus,Patek Philippe caliber 26‑330 S C,Yes,Stainless Steel,Sapphire,Open,Cushion,40.0,120.0,Blue,Stick / Dot,Stick,
https://watchbase.com/patek-philippe/nautilus/3700-1a,Patek Philippe,Nautilus,Patek Philippe caliber 28-255C,No,Stainless Steel,Sapphire,Open,Cushion,40.0,120.0,Blue,Stick / Dot,Stick,
https://watchbase.com/patek-philippe/nautilus/5980-1a-001,Patek Philippe,Nautilus,Patek Philippe caliber CH 28-520 C,No,Stainless Steel,Sapphire,Open,Cushion,40.5,120.0,Blue,Stick / Dot,Stick,39720.0
https://watchbase.com/patek-philippe/nautilus/5711-1a-001,Patek Philippe,Nautilus,Patek Philippe caliber 324 S C,No,Stainless Steel,Sapphire,Open,Cushion,40.0,120.0,Blue,Stick / Dot,Stick,14640.0
https://watchbase.com/patek-philippe/nautilus/7010-1g-011,Patek Philippe,Nautilus,Patek Philippe caliber E23-250 S C,No,White Gold,Sapphire,Closed,Cushion,32.0,60.0,White,Mixed,Stick,
https://watchbase.com/patek-philippe/nautilus/5712-1r-001,Patek Philippe,Nautilus,Patek Philippe caliber 240 PS IRM C LU,No,Rose Gold,Sapphire,Open,Cushion,40.0,60.0,Brown,Stick / Dot,Stick,83468.0
https://watchbase.com/patek-philippe/nautilus/5811-1g-001,Patek Philippe,Nautilus,Patek Philippe caliber 26‑330 S C,No,White Gold,Sapphire,Open,Cushion,41.0,120.0,Blue,Stick / Dot,Stick,70352.0
https://watchbase.com/patek-philippe/nautilus/5712g-001,Patek Philippe,Nautilus,Patek Philippe caliber 240 PS IRM C LU,No,White Gold,Sapphire,Open,Cushion,40.0,60.0,Grey,Stick / Dot,Stick,41100.0
https://watchbase.com/patek-philippe/nautilus/5720-1g-001,Patek Philippe,Nautilus,Patek Philippe caliber 324 S C,No,White Gold,Sapphire,Open,Cushion,40.0,120.0,Paved,Gem-Set Indexes,Stick,
https://watchbase.com/patek-philippe/nautilus/7010g-013,Patek Philippe,Nautilus,Patek Philippe caliber E23-250 S C,No,White Gold,Sapphire,Closed,Cushion,32.0,60.0,Blue,Mixed,Stick,
https://watchbase.com/patek-philippe/nautilus/5711-1r-001,Patek Philippe,Nautilus,Patek Philippe caliber 324 S C,No,Rose Gold,Sapphire,Open,Cushion,40.0,120.0,Brown,Stick / Dot,Stick,
https://watchbase.com/patek-philippe/nautilus/5711-1a-011,Patek Philippe,Nautilus,Patek Philippe caliber 324 S C,No,Stainless Steel,Sapphire,Open,Cushion,40.0,120.0,White,Stick / Dot,Stick,20720.0
https://watchbase.com/patek-philippe/nautilus/5811-1460g-001,Patek Philippe,Nautilus,Patek Philippe caliber 26‑330 S C,No,Diamond,Sapphire,Open,Cushion,41.0,120.0,Diamonds,Gem-Set Indexes,Stick,
https://watchbase.com/patek-philippe/nautilus/5726-1a-001,Patek Philippe,Nautilus,Patek Philippe caliber 324 S QA LU 24H/303,No,Stainless Steel,Sapphire,Open,Cushion,40.5,120.0,Black,Stick / Dot,Stick,41100.0
https://watchbase.com/patek-philippe/nautilus/7010-1g-013,Patek Philippe,Nautilus,Patek Philippe caliber E23-250 S C,No,White Gold,Sapphire,Closed,Cushion,32.0,60.0,Blue,Mixed,Stick,
https://watchbase.com/patek-philippe/nautilus/5712-1a-001,Patek Philippe,Nautilus,Patek Philippe caliber 240 PS IRM C LU,No,Stainless Steel,Sapphire,Open,Cushion,40.0,60.0,Blue,Stick / Dot,Stick,27710.0
https://watchbase.com/patek-philippe/nautilus/5711-1a-010,Patek Philippe,Nautilus,Patek Philippe caliber 324 S C,No,Stainless Steel,Sapphire,Open,Cushion,40.0,120.0,Blue,Stick / Dot,Stick,23500.0
https://watchbase.com/patek-philippe/aquanaut/5068r-010,Patek Philippe,Aquanaut,Patek Philippe caliber 324 S C,No,Rose Gold,Sapphire,Open,Cushion,35.6,120.0,White,Arabic Numerals,Stick,
https://watchbase.com/patek-philippe/aquanaut/5164g-001,Patek Philippe,Aquanaut,Patek Philippe caliber 324 S C FUS,No,White Gold,Sapphire,Open,Cushion,40.8,120.0,Blue,Arabic Numerals,Stick,
https://watchbase.com/patek-philippe/aquanaut/5069r-001,Patek Philippe,Aquanaut,Patek Philippe caliber 324 S C,No,Rose Gold,Sapphire,Open,Cushion,35.6,120.0,White,Arabic Numerals,Stick,67820.0
https://watchbase.com/patek-philippe/aquanaut/5260-355r-001,Patek Philippe,Aquanaut,Patek Philippe caliber R 27,No,Rose Gold,Sapphire,Open,Cushion,38.8,100.0,Diamonds,Gem-Set Indexes,Stick,
https://watchbase.com/patek-philippe/aquanaut/7968-300r-001,Patek Philippe,Aquanaut,Patek Philippe caliber CH 28-520 C,No,White Gold,Sapphire,Open,Cushion,39.9,30.0,White,Arabic Numerals,Stick,214632.0
https://watchbase.com/patek-philippe/aquanaut/5269-200r-001,Patek Philippe,Aquanaut,Patek Philippe caliber E23-250 S FUS 24H,No,Rose Gold,Sapphire,Closed,Cushion,38.8,60.0,White,Arabic Numerals,Stick,
https://watchbase.com/patek-philippe/aquanaut/5268-461g-001,Patek Philippe,Aquanaut,Patek Philippe caliber 26‑330 S C,No,White Gold,Sapphire,Open,Cushion,38.8,120.0,Paved,Gem-Set Indexes,Stick,231760.0
https://watchbase.com/patek-philippe/aquanaut/5067a-024,Patek Philippe,Aquanaut,Patek Philippe caliber E23-250 S C,No,Stainless Steel,Sapphire,Closed,Cushion,35.6,120.0,White,Arabic Numerals,Stick,
https://watchbase.com/patek-philippe/aquanaut/5268-200r-001,Patek Philippe,Aquanaut,Patek Philippe caliber 26‑330 S C,No,Rose Gold,Sapphire,Open,Cushion,38.8,120.0,White,Arabic Numerals,Stick,
https://watchbase.com/patek-philippe/aquanaut/5267-200a-001,Patek Philippe,Aquanaut,Patek Philippe caliber E23-250 S C,No,Stainless Steel,Sapphire,Open,Cushion,38.8,120.0,Black,Arabic Numerals,Stick,
https://watchbase.com/patek-philippe/aquanaut/5269r-001,Patek Philippe,Aquanaut,Patek Philippe caliber E23-250 S FUS 24H,No,Rose Gold,Sapphire,Closed,Cushion,38.8,60.0,Blue,Arabic Numerals,Stick,
https://watchbase.com/patek-philippe/aquanaut/5260-1455r-001,Patek Philippe,Aquanaut,Patek Philippe caliber R 27,No,Rose Gold,Sapphire,Open,Cushion,38.8,100.0,Diamonds,Gem-Set Indexes,Stick,
https://watchbase.com/patek-philippe/aquanaut/5167a-012,Patek Philippe,Aquanaut,Patek Philippe caliber 324 S C,Yes,Stainless Steel,Sapphire,Open,Cushion,40.0,120.0,Black,Arabic Numerals,Stick,
https://watchbase.com/patek-philippe/aquanaut/5072r-001,Patek Philippe,Aquanaut,Patek Philippe caliber 324 S C,No,White Gold,Sapphire,Open,Cushion,35.6,120.0,Pink,Arabic Numerals,Stick,
https://watchbase.com/patek-philippe/aquanaut/5268-200r-010,Patek Philippe,Aquanaut,Patek Philippe caliber 26‑330 S C,No,Rose Gold,Sapphire,Open,Cushion,38.8,120.0,Taupe,Arabic Numerals,Stick,54260.0
https://watchbase.com/patek-philippe/aquanaut/5968g-010,Patek Philippe,Aquanaut,Patek Philippe caliber CH 28-520 C,No,White Gold,Sapphire,Open,Cushion,42.2,120.0,Green,Arabic Numerals,Stick,
https://watchbase.com/patek-philippe/aquanaut/5067a-023,Patek Philippe,Aquanaut,Patek Philippe caliber E23-250 S C,No,Stainless Steel,Sapphire,Closed,Cushion,35.6,120.0,Brown,Arabic Numerals,Stick,
https://watchbase.com/patek-philippe/aquanaut/5069g-011,Patek Philippe,Aquanaut,Patek Philippe caliber 324 S C,No,White Gold,Sapphire,Open,Cushion,35.6,120.0,White,Arabic Numerals,Stick,67820.0
https://watchbase.com/patek-philippe/aquanaut/5164r-001,Patek Philippe,Aquanaut,Patek Philippe caliber 324 S C FUS,No,Rose Gold,Sapphire,Open,Cushion,40.8,120.0,Brown,Arabic Numerals,Stick,
https://watchbase.com/patek-philippe/aquanaut/5067a-011,Patek Philippe,Aquanaut,Patek Philippe caliber E23-250 S C,No,Stainless Steel,Sapphire,Closed,Cushion,35.6,120.0,White,Arabic Numerals,Stick,15300.0
https://watchbase.com/patek-philippe/aquanaut/5062-450r-001,Patek Philippe,Aquanaut,Patek Philippe caliber 324 S,No,Rose Gold,Sapphire,Open,Cushion,38.8,30.0,Gold,Gem-Set Indexes,Stick,180400.0
https://watchbase.com/patek-philippe/aquanaut/5650g-001,Patek Philippe,Aquanaut,Patek Philippe caliber 324 S C FUS AR,Yes,White Gold,Sapphire,Open,Cushion,40.8,120.0,Blue,Arabic Numerals,Stick,
https://watchbase.com/patek-philippe/aquanaut/5968r-001,Patek Philippe,Aquanaut,Patek Philippe caliber CH 28-520 C,No,Rose Gold,Sapphire,Open,Cushion,42.2,120.0,Brown,Arabic Numerals,Stick,76310.0
https://watchbase.com/patek-philippe/aquanaut/5267-200a-011,Patek Philippe,Aquanaut,Patek Philippe caliber E23-250 S C,No,Stainless Steel,Sapphire,Open,Cushion,38.8,120.0,Green,Arabic Numerals,Stick,
https://watchbase.com/patek-philippe/aquanaut/5068r-001,Patek Philippe,Aquanaut,Patek Philippe caliber 324 S C,No,Rose Gold,Sapphire,Open,Cushion,35.6,120.0,Brown,Arabic Numerals,Stick,41700.0
https://watchbase.com/patek-philippe/aquanaut/5067a-025,Patek Philippe,Aquanaut,Patek Philippe caliber E23-250 S C,No,Stainless Steel,Sapphire,Closed,Cushion,35.6,120.0,Blue,Arabic Numerals,Stick,
https://watchbase.com/patek-philippe/aquanaut/5267-200a-010,Patek Philippe,Aquanaut,Patek Philippe caliber E23-250 S C,No,Stainless Steel,Sapphire,Open,Cushion,38.8,120.0,White,Arabic Numerals,Stick,
https://watchbase.com/patek-philippe/aquanaut/5067a-001,Patek Philippe,Aquanaut,Patek Philippe caliber E23-250 S C,No,Stainless Steel,Sapphire,Closed,Cushion,35.6,120.0,Black,Arabic Numerals,Stick,15300.0
https://watchbase.com/patek-philippe/aquanaut/5168g-001,Patek Philippe,Aquanaut,Patek Philippe caliber 324 S C,No,White Gold,Sapphire,Open,Cushion,42.2,120.0,Blue,Arabic Numerals,Stick,
https://watchbase.com/patek-philippe/aquanaut/5072g-001,Patek Philippe,Aquanaut,Patek Philippe caliber 324 S C,No,White Gold,Sapphire,Open,Cushion,35.6,120.0,Blue,Arabic Numerals,Stick,
https://watchbase.com/patek-philippe/aquanaut/5968g-001,Patek Philippe,Aquanaut,Patek Philippe caliber CH 28-520 C,No,White Gold,Sapphire,Open,Cushion,42.2,120.0,Blue,Arabic Numerals,Stick,
